title;media;link;category;text
Tim Advokasi Serahkan Hasil Investigasi Kasus Tewasnya Warga Seruyan dalam Bentrok Agraria ke Komnas HAM - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/20240971/tim-advokasi-serahkan-hasil-investigasi-kasus-tewasnya-warga-seruyan-dalam;Politik;"JAKARTA, KOMPAS.com - Tim Advokasi Solidaritas untuk Masyarakat Adat Bangkal menyerahkan hasil investigasi kematian seorang warga desa Bangkal, Seruyan, Kalimantan Tengah, yang tewas diduga tertembak senjata api Seruyan pada kerusuhan 7 Oktober 2023.

Anggota tim advokasi dari Komisi untuk Orang Hilang dan Korban Tindak Kekerasan (Kontras) Andrie Yunus mengatakan, hasil investigasi tersebut diterima oleh Komisioner Komnas HAM Uli Parulian Sihombing, Jumat (3/11/2023) pagi, sekitar pukul 09.30 WIB.

""Dalam pertemuan tersebut kami menyampaikan hasil investigasi lapangan yang telah kami lakukan pada pertengahan Oktober lalu,"" ujar Andrie kepada Kompas.com, Jumat.

Baca juga: Bentrok Tewaskan Warga di Seruyan, Kapolda Kalteng Bentuk Tim Investigasi

Dalam pertemuan tersebut, tim advokat juga meminta agar Komnas HAM segera menerbitkan rekomendasi penghentian proses pemanggilan 28 warga desa Bangkal yang dilakukan Polda Kalimatan tengah dan Polres Kotawaringin Timur.

""Menurut kami tim advokasi, proses pemanggilan tersebut itu mengarah pada upaya menakut-nakuti warga dan juga mengarah pada tindakan kriminalisasi warga desa Bangkal Seruyan,"" tutur Andrie.

Tim Advokat juga meminta agar Komnas HAM segera memberikan rekomendasi kepada pihak kepolisian untuk mengusut tuntas proses hukum terkait pembunuhan seorang warga bernama Gijik yang diduga disebabkan oleh senjata api.

Baca juga: Komnas HAM Temui Keluarga Korban Tewas Bentrok Agraria di Bangkal Seruyan



""Selain itu kami minta Komnas HAM segera meminta laporan hasil pemantauan dan penyelidikan atas peristiwa yang terjadi di Seruyan, khususnya pada tanggal 7 Oktober 2023,"" ucap Andrie.

Sebelumnya diberitakan, seorang warga tewas diduga tertembak dan satu lainnya mengalami luka berat dalam bentrok antara warga Bangkal dan polisi di perusahaan perkebunan sawit, PT Hamparan Masawit Bangun Persada 1 di Desa Bangkal, Kabupaten Seruyan, Kalimantan Tengah pada Sabtu, 7 Oktober 2023.

Kabid Humas Polda Kalimantan Tengah Kombes Erlan Munaji membenarkan telah terjadi bentrok antara warga dan polisi di lokasi perkebunan sawit tersebut. Erlan mengungkapkan, bentrok pecah pada Sabtu siang sekitar pukul 12.30 WIB.

Baca juga: Polisi Diduga Langgar Prosedur, Koalisi Ungkap 6 Temuan Bentrok di Seruyan

Saat itu, polisi sedang melakukan pengamanan konflik di lahan perkebunan milik PT Hamparan Masawit Bangun Persada 1. Menurut versi polisi, sejumlah warga mengadang aparat sambil membawa katapel dan tombak.

""Sehingga terpaksa diamankan, namun warga tidak terima sehingga warga melakukan perlawanan dan menyerang petugas,"" kata Erlan kepada Kompas.com, Sabtu.

Bentrokan pun tidak terhindarkan. Akibatnya, satu orang warga tewas diduga tertembak, sedangkan satu orang lainnya mengalami luka berat.

Komnas HAM selidiki

Diberitakan, Komnas HAM akan turun tangan melakukan penyelidikan atas peristiwa yang menewasan Gijik.

""Komnas HAM akan melakukan penyelidikan atas insiden kekerasan yang terjadi di Desa Bangkal, Kecamatan Seruyan Raya, Kabupaten Seruyan, Kalimantan Tengah,"" ujar Komisioner Komnas HAM Uli Parulian Sihombing, Senin (9/10/2023).

Komnas HAM juga menyesalkan adanya kekerasan yang diduga menggunakan senjata api yang mengakibatkan korban jiwa dan luka berat dari warga.

Oleh karena itu, Komnas HAM meminta kepada Kapolda Kalimantan Tengah Irjen Pol Nanang Avianto untuk menghukum berat pelaku kekerasan, termasuk dari aparat kepolisian.

""Meminta Kapolda Kalimantan Tengah untuk melakukan penegakan hukum terhadap anggota kepolisian atau pihak-pihak lain yang melakukan kekerasan mengakibatkan jatuhnya korban meninggal dunia, dan luka berat,"" kata Uli."
Kejagung Benarkan Celine Evangelista Dekat dengan Keluarga Jaksa Agung, Ungkap Buktinya - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/20100571/kejagung-benarkan-celine-evangelista-dekat-dengan-keluarga-jaksa-agung;Politik;"JAKARTA, KOMPAS.com - Kepala Pusat Penerangan Hukum (Kapuspenkum) Kejaksaan Agung Ketut Sumedana membenarkan bahwa artis Celine Evangelista dekat dengan keluarga Jaksa Agung ST Burhanuddin, khususnya istri dan anak perempuannya.

Hal tersebut Ketut sampaikan saat memberi klarifikasi terkait keterangan terdakwa kasus korupsi di Sulawesi Tenggara (Sultra) Amelia Sabara yang menyebut Celine Evangelista dekat dengan ST Burhanuddin sampai memanggil dengan sebutan 'Papa"".

""Bahwa benar artis Celine Evangelista memiliki kedekatan secara kekeluargaan dengan keluarga istri dari Jaksa Agung yakni Sruningwati Burhanuddin dan anak perempuannya,"" ujar Ketut dalam keterangannya, Jumat (3/11/2023).

Baca juga: Celine Evangelista Disebut Dekat dengan Jaksa Agung sampai Panggil Papa, Kejagung Angkat Bicara

Namun, kedekatan ini tidak terkait urusan perkara. Menurut dia, dalam setiap acara kunjungan kerja di daerah, Sruningwati Burhanuddin beberapa kali mengajak Celine Evangelista untuk mengisi acara sebagai pembawa acara.

Bahkan, kata dia, dalam beberapa kesempatan, Celine Evangelista mendapat undangan untuk mengisi acara keluarga di rumah dinas Jaksa Agung.

""Oleh karenanya, Ibu Sruningwati Burhanuddin telah menganggap Celine Evangelista sebagai anak karena memiliki hubungan dekat dengan anak perempuannya,"" kata dia.

Ketut menyebut Celine Evangelista juga pernah mengisi acara sebagai pembawa acara di acara PERSAJA Charity Concert yang dihadiri oleh Jaksa Agung.

Pihak Kejagung turut menyebarkan foto-foto kedekatan antara istri Jaksa Agung dan Celine Evangelista.

Dikutip dari Tribunnews.com, Celine Evangelista menjadi perbincangan publik setelah turut terseret dalam kasus dugaan korupsi tambang di Konawe Utara, Sulawesi Tenggara.

Baca juga: Celine Evangelista Jawab Isu Kedekatan dengan Stevan Pasaribu

Celine Evangelista dikabarkan memanggil ""papa"" ke seorang Jaksa Agung.

Mulanya, nama Celine Evangelista disebut oleh salah satu terdakwa di persidangan.

Menurut terdakwa, Celine Evangelista menerima uang Rp 500 juta lantaran artis ini disebut memiliki kedekatan dengan petinggi kejaksaan.

Dalam sidang perintangan penyidikan kasus dugaan tindak pidana korupsi tambang PT Antam Blok Mandiodo, Konawe Utara (Konut), Sulawesi Tenggara (Sultra) digelar di Pengadilan Negeri (PN) Kendari, Rabu (18/10/2023) terungkap dugaan keterlibatan Celine Evangelista ini.

Saat itu, dalam sidang untuk terdakwa Amel Sabara (AS), Jaksa Penuntut Umum (JPU) menghadirkan empat saksi yaitu tiga penyidik Kejati Sultra dan istri Andi Andriansyah (AA) selaku tersangka kasus korupsi tambang.

Terdakwa A mengatakan, uang yang dia terima dari istri AA tak dinikmati sendiri melainkan juga diberikan kepada perwira polisi berinisial Kompol OC dan Celine Evangelista masing-masing Rp 500 juta.

Baca juga: Kalah dari Vicky Nitinegoro dan Hesti, Celine Evangelista Jadi Ketagihan Main Bulu Tangkis

Hakim Made bertanya apakah Celine Evangelista adalah seorang artis.

""Iya artis Yang Mulia,"" ujar A dalam sidang tersebut.

Hakim pun menanyakan alasan A memberikan uang kepada Celine Evangelista.

Selanjutnya, A menjawab karena sepengetahuannya, Celine punya kedekatan dengan beberapa petinggi Kejaksaan."
Densus 88 Bongkar Pengakuan Teroris yang Niat Gagalkan Pemilu 2024, Berawal dari Ikut Kajian - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/19373441/densus-88-bongkar-pengakuan-teroris-yang-niat-gagalkan-pemilu-2024-berawal;Politik;"JAKARTA, KOMPAS.com - Juru Bicara Detasemen Khusus (Densus) 88 Antiteror Polri Kombes Aswin Siregar membongkar pengakuan salah satu tersangka teroris Jamaah Ansharut Daulah (JAD) yang tergabung ke dalam kelompok yang mempunyai misi untuk menggagalkan Pemilu 2024.

Aswin menyampaikan, tersangka teroris ini mengikuti sebuah kajian yang dipimpin oleh UR pada Agustus 2023.

Kajian itu turut membicarakan upaya untuk menggagalkan Pemilu 2024.

Baca juga: 42 Teroris yang Mau Gagalkan Pemilu 2024 Punya Grup Chat Ummatan Washatan, Ini Isinya

UR merupakan satu dari 42 tersangka teroris yang mau menggagalkan Pemilu 2024 dan ditangkap Densus 88.

""Saya akan mungkin mencuplikan keterangan yang disampaikan oleh salah satu tersangka yang mengatakan bahwa pada Agustus 2023, yang bersangkutan mengikuti suatu acara kajian di suatu tempat yang dipimpin oleh saudara UR. UR ini yang sudah ditangkap di kelompok 40 pertama yang menyampaikan rencana terkait untuk menggagalkan pemilu,"" ujar Aswin dalam jumpa pers di Mabes Polri, Jakarta, Jumat (3/11/2023).

Aswin mengatakan, berdasarkan pengakuan si tersangka teroris, UR memberitahukannya bahwa untuk menggagalkan Pemilu 2024, mereka harus melakukan aksi amaliyah.

Aksi amaliyah merupakan sebutan untuk aksi teror atau penyerangan.

""Dengan menggunakan senjata tajam, atau senjata api, dan yang paling kita sangat tidak inginkan adalah biasanya bom bunuh diri,"" ucap dia.

""Jadi ini memang keterangan yang atau pernyataan yang didiskusikan oleh mereka di dalam kelompoknya. Sehingga kami ingin menekankan sekali lagi bahwa kasus ini akan terus diselidiki dan dikembangkan oleh Densus 88,"" kata Aswin.

Baca juga: Densus 88 Tangkap Lagi Teroris JAD yang Niat Gagalkan Pemilu, Totalnya 42 Orang

Aswin menegaskan, Densus 88 akan terus menangkap teroris-teroris yang berkeliaran.

Dari pengakuan para tersangka teroris yang sudah ditangkap, kata Aswin, mereka dapat lebih memahami bagaimana cara para teroris melakukan aksi teror.

""Kita mengembangkan jaringan, menangkap, kemudian mendapatkan berbagai keterangan dan data atau fakta dari para tersangka yang sudah kita tangkap tersebut. Dan ini tentu semakin membuat kita terbuka untuk memahami apa sebenarnya rencana dari kelompok ini,"" kata dia.



Sebelumnya, Aswin mengungkapkan, total teroris yang memiliki misi untuk menggagalkan Pemilu 2024 yang sudah ditangkap bertambah menjadi 42 orang.

""Sampai dengan tanggal 27-28 kemarin, kita menangkap sebanyak 40 orang. Dan kemudian kita melakukan pengembangan, sampai hari ini kita sudah menangkap 42 orang, ada tambahan 2 orang lagi yang baru kita lakukan penangkapan terkait dengan jaringan AO yang berencana menggagalkan atau mengganggu jalannya pesta demokrasi tersebut,"" ujar Aswin dalam jumpa pers di Mabes Polri, Jakarta, Jumat (3/11/2023).

Baca juga: Anggap Demokrasi Maksiat, 40 Teroris JAD Ingin Gagalkan Pemilu 2024

Menurut dia, tersangka teroris JAD yang baru ditangkap yaitu AH alias AM dan DAM.

AH dan DAM sama-sama ditangkap di wilayah Jawa Barat pada 1 November 2023.

""Keduanya adalah anggota atau bagian dari jaringan kelompok (pimpinan) AO tersebut,"" ucap dia."
Gelar Final Liga Kampung Soekarno Cup, PDI-P Singgung Sepak Bola Jadi Perebutan Politik - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/19185781/gelar-final-liga-kampung-soekarno-cup-pdi-p-singgung-sepak-bola-jadi;Politik;"JAKARTA, KOMPAS.com - Partai Demokrasi Indonesia Perjuangan (PDI-P) menggelar final Liga Kampung Soekarno Cup pada Jumat (3/11/2023) malam ini, di Stadion Utama Gelora Bung Karno (SUGBK), Jakarta.

Ketua Bidang Kehormatan DPP PDI-P, Komarudin Watubun mengatakan, perhelatan ini dilaksanakan dengan harapan menciptakan iklim sepakbola yang menyenangkan setiap harinya.

""Harapannya, kalau ini ter-schedule dengan baik ke depan, pasti akan muncul pemain nasional dari kampung,"" kata Komarudin di Stadion GBK, Jakarta.

""Karena dulu Bung Karno saat kita baru merdeka, (timnas) bisa masuk Piala Dunia itu. Tetapi sekarang kita tambah tua tidak pernah muncul-muncul karena bola jadi perebutan politik,"" ujarnya lagi.

Baca juga: Sekjen PDI-P Beberkan Jokowi-Megawati Sempat Bertemu dan Sepakat Calonkan Ganjar

Selain itu, menurutnya, Liga Kampung Soekarno Cup juga digelar dalam rangka memberi semangat kepada para pemain tim nasional (Timnas) sepakbola Indonesia U-17 dan negara lainnya yang bakal berlaga di Piala Dunia U17 pekan depan.

Diketahui, Indonesia bertindak sebagai tuan rumah gelaran Piala Dunia U17 2023.

""Kita sebagai tuan rumah menyambut kedatangan mereka. Kita bangsa Indonesia ini sebenarnya sampai kampung punya pemain hanya soal waktu dan kesempatan,"" ujar anggota DPR Fraksi PDI-P ini.

Sebagai informasi, pada Liga Kampung Soekarno Cup mempertemukan dua tim dari Sulawesi Selatan versus Bali di laga final.

Baca juga: PDI-P Sebut Bung Karno dan Megawati jadi Presiden karena Rekam Jejak, Bukan Jalan Pintas

Pada kesempatan ini, PDI-P turut memecahkan rekor Museum Rekor Indonesia (MURI)

Pemecahan rekor ini dengan mendribel 10 ribu bola kaki secara bersama-sama sebelum laga final. Penyerahan rekor MURI ini diserahkan oleh pengurus MURI kepada Komarudin Watubun.

""Menyerahkan piagam rekor MURI mendribel bola dengan peserta terbanyak,"" kata Wakil Direktur Utama MURI Osmar Semesta Susilo, sembari menyerahkan piagam.

Komarudin lantas menyampaikan makna di balik aksi dribel bola oleh 10 ribu orang ini.

Baca juga: PPP Sepakati Pernyataan Sekjen PDI-P, Para Ketum Parpol Dipegang Kartu Trufnya untuk Dukung Gibran Cawapres

Ia mengatakan, tempat ini sangat bersejarah karena ketika Indonesia baru merdeka, Proklamator RI Soekarno sudah membangun Stadion GBK.

""Oleh Bung Karno olahraga ini bisa membangun bangsa dan membangun pergaulan bangsa-bangsa. Nah, itu yang kami mulai coba bangkitkan kembali semangat itu dengan menggerakkan bola kaki dari kampung-kampung,"" ujar Komarudin.

Sebelumnya, Sekretaris Jenderal (Sekjen) PDI-P Hasto Kristiyanto menyebut bahwa bakal calon presiden Ganjar Pranowo dan Ketua Umum PDI-P Megawati Soekarnoputri akan menyaksikan laga final Liga Kampung Soekarno Cup di Stadion Utama Gelora Bung Karno, Jakarta.

Hasto mengatakan, turnamen sepak bola itu digelar PDI-P untuk merayakan keberhasilan Indonesia menjadi tuan rumah Piala Dunia FIFA U17 2023.

""Pak Ganjar, Pak Arsjad, dan tokoh dari partai pengusung kami undang sebagai pihak-pihak yang ikut bersama merayakan (Piala Dunia) U-17,"" kata Hasto di Gelora Bung Karno, Jakarta, Kamis (2/11/2023).

Baca juga: Status Gibran di PDI-P Tak Jelas, Kaesang Akui Sudah Goda Masuk PSI"
"42 Teroris yang Mau Gagalkan Pemilu 2024 Punya Grup Chat ""Ummatan Washatan"", Ini Isinya - Kompas.com";Kompas;https://nasional.kompas.com/read/2023/11/03/19023841/42-teroris-yang-mau-gagalkan-pemilu-2024-punya-grup-chat-ummatan-washatan;Politik;"JAKARTA, KOMPAS.com - Juru Bicara Detasemen Khusus (Densus) 88 Antiteror Polri Kombes Aswin Siregar mengungkapkan, 42 tersangka teroris Jamaah Ansharut Daulah (JAD) yang ingin menggagalkan pemilihan umum (Pemilu) 2024 memiliki grup WhatsApp (WA) bernama ""Muslim United"" hingga ""Ummatan Washatan"".

Dalam grup WA itu, para tersangka teroris mendapat semangat untuk melakukan aksi terorisme.

""Mereka masing-masing juga ada di dalam suatu grup, misalnya di dalam grup WhatsApp yang mereka namakan kelompok 'Muslim United' atau 'Ummatan Washatan'. Ada beberapa grup seperti ini,"" ujar Aswin dalam jumpa pers di Mabes Polri, Jakarta, Jumat (3/11/2023).

Baca juga: Densus 88 Tangkap Lagi Teroris JAD yang Niat Gagalkan Pemilu, Totalnya 42 Orang

""Isi dari grup tersebut adalah membicarakan mengenai giroh (gizi rohani) ya, semangat atau membangkitkan semangat untuk kegiatan-kegiatan yang sebenarnya sangat bersinggungan dengan aksi atau melanggar tindak pidana terorisme. Seperti share to share atau saling membagi materi-materi yang berasal dari kelompok ISIS (kelompok Negara Islam Irak dan Suriah),"" katanya lagi.

Selain itu, Aswin menjelaskan bahwa grup WA itu juga berisi penggalangan donasi yang akan disalurkan dalam rangka menggagalkan Pemilu 2024.

Kemudian, 42 tersangka tersebut juga aktif melakukan pembahasan atau diskusi tentang bagaimana melakukan perencanaan penggagalan pesta demokrasi atau Pemilu 2024.

Aswin pun menegaskan bahwa Densus 88 tidak akan berhenti sampai hanya 42 tersangka teroris yang telah dibekuk ini.

""Ini membuktikan bahwa kita tidak berhenti pada si pemimpinnya saja, atau orang-orang yang menjadi pentolannya saja. Kita akan sisir terus semua jaringan ini, kita akan kejar terus semua jaringan ini,"" ujar Aswin.

Baca juga: Wapres Minta Kapolri Antisipasi Kelompok Teroris yang Bisa Ganggu Pemilu 2024

Aswin mengatakan, para teroris tidak boleh sampai menganggu keamanan dan ketertiban di Indonesia. Apalagi, dalam bulan-bulan menjelang Pemilu 2024.

""Harapannya dengan makin terbukanya beberapa informasi seperti ini, ini tentu kita akan... Kita ingin berharap bahwa juga antisipasi kita terhadap rencana-rencana mereka juga semakin tajam,"" katanya.

Sebelumnya, Aswin mengungkapkan, total teroris yang memiliki misi untuk menggagalkan Pemilu 2024 yang sudah ditangkap bertambah menjadi 42 orang.

""Sampai dengan tanggal 27-28 (Oktober) kemarin, kita menangkap sebanyak 40 orang. Dan kemudian, kita melakukan pengembangan, sampai hari ini kita sudah menangkap 42 orang, ada tambahan dua orang lagi yang baru kita lakukan penangkapan terkait dengan jaringan AO yang berencana menggagalkan atau mengganggu jalannya pesta demokrasi tersebut,"" ujar Aswin.

Aswin mengatakan, tersangka teroris Jamaah Ansharut Daulah (JAD) yang baru ditangkap adalah AH alias AM dan DAM.

AH dan DAM sama-sama ditangkap di wilayah Jawa Barat pada 1 November 2023 kemarin.

Baca juga: Anggap Demokrasi Maksiat, 40 Teroris JAD Ingin Gagalkan Pemilu 2024"
Ketua Tim Pemenangan Anies-Muhaimin Sudah Ditentukan, PKB: Bukan Bagian Oligarki - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/18264531/ketua-tim-pemenangan-anies-muhaimin-sudah-ditentukan-pkb-bukan-bagian;Politik;"JAKARTA, KOMPAS.com - Wakil Ketua Umum (Waketum) Partai Kebangkitan Bangsa (PKB) Jazilul Fawaid mengatakan, ketua tim pemenangan bakal calon presiden (capres) dan calon wakil presiden (cawapres) Koalisi Perubahan, Anies Baswedan dan Muhaimin Iskandar sudah ditentukan.

Ia lantas mengungkapkan bahwa figur ketua tim pemenangan tersebut bukan bagian dari penguasa saat ini.

“Kami tidak mengambil tokoh-tokoh ternama dari dunia usaha. Kalau bahasa sekarang, bukan bagian dari oligarki,” ujar Jazilul di kantor DPP PKB, Senen, Jakarta, Jumat (3/11/2023).

Meski begitu, Jazilul tak mengungkapkan kapan struktur tim pemenangan Anies-Muhaimin bakal diumumkan.

Baca juga: Nasdem Pastikan Anies-Muhaimin Bakal Ikut Uji Publik yang Digelar PP Muhammadiyah

Meskipun diketahui bahwa dua pasangan bakal capres-cawapres yang lain, Ganjar Pranowo dan Mahfud MD, serta Prabowo Subianto dan Gibran Rakabuming Raka telah memilih ketua tim pemenangannya.

“Tunggu, karena bagi pasangan Amin (Anies-Muhaimin), itu bukan perkara yang mendesak, semuanya sudah jalan ini,” kata Jazilul.

Menurutnya, ketua tim pemenangan Anies-Muhaimin dipilih dari figur yang merakyat.

Sebab, bagaimana pun kunci kemenangan pada Pemilihan Presiden (Pilpres) 2024 adalah suara konstituen.

“Kita cari rakyat biasa yang punya kemampuan yang besar untuk menkolaborasikan kekuatan rakyat,” ujar Jazilul.

Baca juga: Cak Imin: Saya Taat Perintah Kiai, Alhamdulillah Tak Jadi Koalisi Sama yang Satunya...

Diketahui, saat ini koalisi PDI-P telah memilih Arsjad Rasjid sebagai Ketua Tim Pemenangan Nasional (TPN) untuk Ganjar dan Mahfud MD.

Sementara itu, Tim Kampanye Nasional (TKN) Prabowo-Gibran digawangi oleh mantan Wakil Menteri BUMN Rosan Roeslani.

Sebagaimana diketahui, ada tiga pasangan capres-cawapres yang menunggu penetapan sebagai peserta pemilihan presiden (Pilpres) 2024.

Ketiganya adalah Anies Baswedan-Muhaimin Iskandar; Ganjar Pranowo-Mahfud MD; dan Prabowo Subianto-Gibran Rakabuming Raka.

KPU RI sesuai jadwal tahapan pemilu bakal menetapkan pasangan capres-cawapres peserta Pilpres 2024 pada 13 November 2023.

Baca juga: Cak Imin Siap Cuti Bahkan Mundur dari Wakil Ketua DPR jika Kampanye Terlalu Padat"
"Celine Evangelista Disebut Dekat dengan Jaksa Agung sampai Panggil ""Papa"", Kejagung Angkat Bicara Halaman all ...";Kompas;https://nasional.kompas.com/read/2023/11/03/18101061/celine-evangelista-disebut-dekat-dengan-jaksa-agung-sampai-panggil-papa%3Fpage%3Dall;Politik;"JAKARTA, KOMPAS.com - Pihak Kejaksaan Agung (Kejagung) menyampaikan klarifikasi terkait keterangan terdakwa kasus dugaan korupsi di Sulawesi Tenggara (Sultra), Amelia Sabara yang menyebut artis Celine Evangelista dekat dengan Jaksa Agung ST Burhanuddin sampai memanggil dengan sebutan ""Papa"".

Bahkan, Amelia menuding Celine menerima uang korupsi sebesar Rp 500 juta.

""Terdakwa Amelia telah memanfaatkan kedekatannya dengan artis Celine Evangelista, kemudian berusaha melakukan pendekatan dengan keluarga terdakwa dalam perkara tambang di Sultra. Amelia telah mengeruk keuntungan pribadi sebesar Rp 6 miliar. Berdasarkan keterangan Amelia, Celine Evangelista menerima uang sebesar Rp 500 juta,"" ujar Kapuspenkum Kejagung Ketut Sumedana dalam keterangannya, Jumat (3/11/2023).

Baca juga: Celine Evangelista Cerita Suka Duka Jadi Single Mom dan Kedekatan dengan Stevan Pasaribu

Ketut menyampaikan, Celine Evangelista telah membantah tuduhan Amelia itu.

Terlebih, penyidik juga tidak melakukan pemeriksaan dalam tahap penyidikan karena ketiadaan saksi dalam kejadian tersebut.

Ketut juga menekankan, Amelia tidak kenal dan bahkan tidak pernah bertemu dengan Burhanuddin.

""Ia hanya memanfaatkan kedekatannya dengan artis Celine Evangelista, yang seolah-olah bisa mengurus perkara apa pun di Kejaksaan,"" ucap dia.

Meski begitu, Ketut mengakui Celine Evangelista memang memiliki kedekatan secara kekeluargaan dengan keluarga istri Burhanuddin, yakni Sruningwati Burhanuddin dan anak perempuannya.

Baca juga: Vicky Nitinegoro/Hesti Menang Tanding Bulu Tangkis Lawan Anwar/Celine Evangelista

Bahkan, kata dia, dalam setiap acara kunjungan kerja di daerah, Sruningwati Burhanuddin beberapa kali mengajak Celine Evangelista untuk mengisi acara sebagai MC.

""Bahkan, dalam beberapa kesempatan, Celine Evangelista sering mendapat undangan untuk mengisi acara keluarga di rumah dinas Jaksa Agung,"" ucap Ketut.

""Oleh karenanya, Ibu Sruningwati Burhanuddin telah menganggap Celine Evangelista sebagai anak karena memiliki hubungan dekat dengan anak perempuannya,"" kata dia.

Menurut Ketut, beredarnya pemberitaan yang tidak sesuai dengan fakta sebenarnya membuat Kejagung harus memberikan klarifikasi, sehingga tidak semakin meluas dan merugikan Kejaksaan secara institusional.

Dikutip dari Tribunnews.com, nama artis cantik Celine Evangelista menjadi perbincangan publik usai namanya turut terseret kasus korupsi tambang di Konawe Utara, Sulawesi Tenggara.

Celine Evangelista dikabarkan memanggil ""papa"" ke seorang Jaksa Agung.

Baca juga: Celine Evangelista: Jadi Single Mom Itu Berat

Terseretnya Celine Evangelista dalam pusara korupsi suap tambang ini sebenarnya sudah mengemuka sejak pertengahan Oktober 2023."
Jokowi Teken UU ASN, Prajurit TNI-Polri Bisa Isi Jabatan Sipil - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/03/17423621/jokowi-teken-uu-asn-prajurit-tni-polri-bisa-isi-jabatan-sipil;Politik;"JAKARTA, KOMPAS.com - Prajurit TNI dan Polri dapat mengisi jabatan aparatur sipil negara (ASN) tertentu.

Hal tersebut tertuang dalam Undang-Undang (UU) Nomor 20 Tahun 2023 Tentang ASN yang telah diteken oleh Presiden Joko Widodo (Jokowi).

Dilansir dari salinan lembaran UU yang diunggah di laman resmi Sekretariat Presiden, Jumat (3/11/2023), aturan tersebut tertuang pada pasal 19 (2) yang berbunyi, ""jabatan ASN tertentu dapat diisi dari prajurit TNI dan anggota Polri"".

Lalu dijelaskan bahwa pengisian jabatan ASN tertentu yang berasal dari prajurit TNI dan anggota Polri dilaksanakan pada instansi pusat sebagaimana diatur dalam UU mengenai TNI dan UU mengenai Polri.

Baca juga: Presiden Jokowi Sahkan UU ASN Nomor 20 Tahun 2023

Ketentuan lebih lanjut mengenai jabatan ASN tertentu yang berasal dari prajurit TNI dan anggota Polri dan tata cara pengisian jabatan ASN tertentu diatur dalam peraturan pemerintah.

Pada pasal 20 diatur soal pegawai ASN yang dapat menduduki jabatan di lingkungan TNI dan Polri sesuai dengan kompetensi yang dibutuhkan.

Adapun, ketentuan mengenai pengisian jabatan di lingkungan TNI dan Polri diatur dalam peraturan pemerintah.

Baca juga: TPN Ganjar-Mahfud Ancam Laporkan Pejabat dan ASN yang Tak Netral di Pilpres

UU Nomor 20 Tahun 2023 ini mulai berlaku sejak diundangkan, yakni pada 31 Oktober 2023. Aturan ini terdiri dari 77 pasal.

Sebelumnya diberitakan, DPR RI telah mengesahkan Undang-Undang tentang Perubahan atas Undang-undang Nomor 5 Tahun 2014 tentang ASN.

Terdapat delapan fraksi yang menyetujui revisi UU ASN untuk disahkan, yakni Fraksi PDI-P, Fraksi Golkar, Fraksi Gerindra, Fraksi Nasdem, Fraksi PKB, Fraksi Demokrat, Fraksi PAN, dan Fraksi PPP."
Selain Raisa, Ini Deretan Artis yang Nonton Konser Suga BTS;Merdeka;https://www.merdeka.com/jateng/selain-raisa-ini-deretan-artis-yang-nonton-konser-suga-bts.html;Hiburan;Artis Korea Selatan berbondong-bondong mengadakan konser di Tanah Air. Salah satunya Suga anggota dari boy group BTS. Suga mengadakan konser bertajuk Agust D Tour 'D-DAY' Jakarta 2023. Konser ini digelar pada Jumat hingga Minggu (26-28 Mei 2023). Konser ini digelar di ICE BSD, Tangerang, Banten. Konser Suga pun dipenuhi oleh Army, sebutan untuk penggemar BTS. Tak ketinggalan, para artis Tanah Air juga ikut menonton konser Suga di Indonesia. Ini deretan artis yang menonton konser Suga BTS.
Tinggi & Ganteng, ini Kriteria Pacar Marco Putra Diah Permatasari yang Jago Basket;Merdeka;https://www.merdeka.com/artis/tinggi-amp-ganteng-ini-kriteria-pacar-marco-putra-diah-permatasari-yang-jago-basket.html;Hiburan;Marciano Nicholas Reynard atau Marco merupakan putra dari artis Diah Permatasari. Marco kini tumbuh menjadi sosok dewasa. Urusan asmara seolah tak bisa dilepaskan dari anak muda. Marco yang merupakan anak bungsu Diah Permatasari mengungkapkan kriteria pacar. Hal itu diungkapkan Marco saat diundang di acara yang dipandu Ruben Onsu, Ivan Gunawan, Wendi Cagur dan Ayu Ting Ting. Marco tampak bersama sang mama, Diah Permatasari.n Berikut ulasannya seperti dilansir video bertajuk 'Pesona Anak Bungsu DIAH PERMATASARI Bikin Netizen Shock! | BROWNIS (18/5/23) S1' di channel youtube TRANS TV Official.
